"province_code","province_name_eng","pc_code","ps_code","ps_type","commission","audit_reason","commission_decision","bvv_total","audit_or_recount"
"01","KABUL","0101154","0101154-12","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",98,"YES"
"01","KABUL","0101154","0101154-17","F","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",87,"YES"
"01","KABUL","0101154","0101154-19","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",76,"YES"
"01","KABUL","0101161","0101161-01","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",116,"YES"
"01","KABUL","0101161","0101161-02","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",113,"YES"
"01","KABUL","0101161","0101161-04","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",107,"YES"
"01","KABUL","0101161","0101161-05","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",72,"YES"
"01","KABUL","0101161","0101161-06","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",71,"YES"
"01","KABUL","0101161","0101161-07","F","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",77,"YES"
"01","KABUL","0101161","0101161-08","F","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",68,"YES"
"01","KABUL","0101161","0101161-09","F","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",73,"YES"
"01","KABUL","0101163","0101163-01","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",205,"YES"
"01","KABUL","0101164","0101164-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",153,"YES"
"01","KABUL","0101165","0101165-12","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",48,"YES"
"01","KABUL","0101165","0101165-13","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",55,"YES"
"01","KABUL","0101166","0101166-05","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",96,"YES"
"01","KABUL","0101170","0101170-01","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",130,"YES"
"01","KABUL","0101170","0101170-02","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",115,"YES"
"01","KABUL","0101170","0101170-03","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"01","KABUL","0101170","0101170-05","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"01","KABUL","0101170","0101170-06","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",98,"YES"
"01","KABUL","0101170","0101170-07","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",66,"YES"
"01","KABUL","0101170","0101170-08","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",73,"YES"
"01","KABUL","0101170","0101170-09","F","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",97,"YES"
"01","KABUL","0101170","0101170-10","F","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",91,"YES"
"01","KABUL","0101174","0101174-04","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",145,"YES"
"01","KABUL","0101174","0101174-08","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",171,"YES"
"01","KABUL","0101174","0101174-12","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",113,"YES"
"01","KABUL","0101174","0101174-13","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",117,"YES"
"01","KABUL","0101178","0101178-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",118,"YES"
"01","KABUL","0101178","0101178-08","F","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"01","KABUL","0101180","0101180-05","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",122,"YES"
"01","KABUL","0101183","0101183-06","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",136,"YES"
"01","KABUL","0101183","0101183-11","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",110,"YES"
"01","KABUL","0101183","0101183-13","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",106,"YES"
"01","KABUL","0101183","0101183-14","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",60,"YES"
"01","KABUL","0101185","0101185-03","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",153,"YES"
"01","KABUL","0101185","0101185-07","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",57,"YES"
"01","KABUL","0101186","0101186-01","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",87,"YES"
"01","KABUL","0101187","0101187-04","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"01","KABUL","0101187","0101187-06","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",108,"YES"
"01","KABUL","0101192","0101192-01","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",189,"YES"
"01","KABUL","0101192","0101192-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",201,"YES"
"01","KABUL","0101192","0101192-03","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",172,"YES"
"01","KABUL","0101193","0101193-04","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",81,"YES"
"01","KABUL","0101196","0101196-08","F","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"01","KABUL","0101200","0101200-02","M","As per the decision of the IEC","Referred by National Tally Center management team","Decision 112 Paragraph 2",NA,"YES"
"01","KABUL","0101203","0101203-01","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",119,"YES"
"01","KABUL","0101203","0101203-02","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",124,"YES"
"01","KABUL","0101203","0101203-03","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",102,"YES"
"01","KABUL","0101203","0101203-04","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",97,"YES"
"01","KABUL","0101203","0101203-05","F","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",76,"YES"
"01","KABUL","0101203","0101203-06","F","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",40,"YES"
"01","KABUL","0101203","0101203-07","F","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",44,"YES"
"01","KABUL","0101205","0101205-04","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",175,"YES"
